flight_id,departure_city,destination_city,airline,departure_hour,distance_km,booking_days,is_weekend,flight_duration_hours,demand_level,price_usd
1551,Seattle,Chicago,United,21,4778,16,0,5.0,Low,270.47
1552,Miami,Seattle,Delta,22,3627,63,1,3.9,High,302.39
1553,Los Angeles,Houston,Delta,16,1618,83,1,2.0,High,212.05
1554,Los Angeles,Chicago,United,17,4696,86,1,4.9,Medium,298.92
1555,Denver,Miami,American,14,3353,66,1,3.6,Medium,217.84
1556,Denver,Miami,JetBlue,14,1236,29,0,2.0,Low,150.0
1557,Atlanta,San Francisco,Delta,9,3587,3,1,4.2,Low,402.7
1558,Boston,Chicago,American,18,3921,76,1,4.4,Low,209.97
1559,San Francisco,New York,Southwest,4,4272,74,0,4.3,Low,182.41
1560,Denver,New York,American,9,3704,74,0,4.6,Medium,197.78
1561,Atlanta,Denver,United,5,4587,62,1,4.8,High,375.64
1562,New York,Denver,JetBlue,8,3129,36,1,3.8,Medium,217.57
1563,San Francisco,Houston,United,7,4984,89,1,5.4,High,390.51
1564,Denver,Miami,Southwest,15,2211,13,1,3.0,High,488.39
1565,Houston,San Francisco,American,11,2717,76,0,3.1,Medium,167.07
1566,Seattle,Boston,Delta,9,2646,24,0,3.0,Low,173.11
1567,Denver,Atlanta,Southwest,1,4628,50,0,5.0,High,299.16
1568,San Francisco,Denver,United,4,3788,62,0,4.3,Medium,187.42
1569,Atlanta,New York,American,11,3870,83,1,4.6,High,319.25
1570,Chicago,Los Angeles,United,9,3267,90,0,4.2,High,222.18
1571,New York,Miami,Delta,14,4578,56,0,4.7,Medium,237.73
1572,San Francisco,Boston,Southwest,5,2246,39,1,2.5,Low,150.0
1573,Los Angeles,Chicago,Southwest,19,3955,74,0,4.2,Medium,219.91
1574,Seattle,Boston,JetBlue,5,4042,17,0,4.4,High,401.86
1575,Los Angeles,Houston,United,22,2284,13,0,3.3,High,434.72
1576,Atlanta,Los Angeles,JetBlue,17,4724,42,1,5.2,Medium,288.62
1577,Chicago,Houston,Southwest,9,2409,9,1,2.6,Low,336.11
1578,New York,Atlanta,American,5,1032,69,0,2.0,Low,150.0
1579,Houston,New York,JetBlue,5,4387,24,0,5.0,Low,272.52
1580,San Francisco,Boston,American,22,2145,52,1,2.7,High,219.35
1581,San Francisco,Seattle,JetBlue,22,4687,90,0,5.5,Medium,220.95
1582,Atlanta,San Francisco,United,21,3161,3,1,4.0,Medium,467.56
1583,Atlanta,Denver,United,4,3500,51,1,4.5,High,302.97
1584,Denver,San Francisco,Southwest,5,4770,72,1,5.1,Medium,288.93
1585,Chicago,Seattle,United,7,1601,69,1,2.4,Medium,160.88
1586,Seattle,Denver,JetBlue,3,3868,68,0,4.0,Medium,220.64
1587,Seattle,Atlanta,JetBlue,1,2654,63,0,3.6,Low,150.0
1588,Miami,Seattle,American,10,2827,9,1,2.9,Medium,443.74
1589,Boston,Los Angeles,Delta,18,3637,67,1,4.3,Low,201.38
1590,Boston,Miami,JetBlue,4,1840,75,1,2.0,High,215.95
1591,Seattle,Chicago,American,14,4635,69,0,4.7,Low,189.19
1592,Denver,New York,Southwest,8,3229,84,1,4.2,Medium,225.23
1593,New York,Seattle,United,11,3557,16,1,4.0,High,422.9
1594,Seattle,Denver,United,5,4229,27,1,4.5,Medium,375.77
1595,Los Angeles,Houston,JetBlue,6,3532,85,0,4.4,Low,150.0
1596,Seattle,New York,United,17,3670,16,0,3.9,Low,213.46
1597,Los Angeles,Miami,Southwest,22,2811,24,0,3.7,High,318.85
1598,Atlanta,New York,Delta,1,3856,77,1,4.1,Medium,254.05
1599,Boston,San Francisco,JetBlue,21,2414,89,0,2.7,High,190.62
1600,Miami,Atlanta,Southwest,10,4635,24,1,5.2,Low,321.58
1601,Miami,Seattle,American,11,4325,1,0,4.6,High,600.0
1602,Denver,Los Angeles,Delta,4,4201,72,1,4.3,Low,196.48
1603,Chicago,Houston,JetBlue,11,3657,58,0,3.7,Medium,200.23
1604,Seattle,Chicago,United,14,2656,41,1,3.3,Low,150.0
1605,Los Angeles,Houston,JetBlue,17,4176,16,0,5.0,Medium,305.52
1606,Denver,Houston,American,5,1808,6,1,2.8,High,445.1
1607,Chicago,Houston,United,17,4608,17,1,5.5,High,521.21
1608,Seattle,Miami,Delta,9,2235,74,0,2.4,High,202.18
1609,Miami,Atlanta,JetBlue,3,1345,27,0,2.0,Medium,182.55
1610,Boston,New York,Southwest,0,1151,84,1,2.1,High,160.8
1611,Chicago,Houston,American,12,3201,21,1,4.1,High,418.01
1612,Denver,Seattle,JetBlue,15,2370,12,1,2.6,Medium,384.89
1613,Los Angeles,Boston,Southwest,4,2597,72,0,3.4,High,226.84
1614,Miami,Seattle,JetBlue,14,3970,33,0,4.2,Low,170.0
1615,Atlanta,Chicago,American,10,3944,5,1,4.7,Low,418.41
1616,Boston,Chicago,JetBlue,4,4031,11,1,4.1,Low,424.39
1617,Seattle,Houston,United,0,4603,16,1,4.7,High,527.46
1618,Chicago,Denver,United,23,1516,65,1,2.3,High,202.97
1619,Atlanta,Seattle,Southwest,17,3131,39,1,3.3,High,284.6
1620,Los Angeles,Seattle,United,16,3215,47,0,3.3,Medium,191.53
1621,Boston,Denver,Delta,10,2162,70,1,2.6,Medium,162.02
1622,Atlanta,New York,Delta,20,1875,22,1,2.6,Medium,230.37
1623,Seattle,Denver,JetBlue,22,1380,55,0,2.1,High,166.78
1624,New York,Denver,Delta,9,3095,85,0,3.2,Low,157.08
1625,Seattle,Denver,Delta,15,3260,1,0,4.2,Low,313.15
1626,Miami,Chicago,American,9,2278,32,1,2.5,Medium,167.15
1627,Chicago,Denver,American,18,3135,39,1,3.1,Medium,202.64
1628,Houston,Denver,Delta,21,2395,6,0,3.3,Low,246.5
1629,Seattle,San Francisco,American,4,4100,67,0,4.9,Medium,195.72
1630,San Francisco,Atlanta,Delta,18,3603,38,1,4.1,Medium,225.19
1631,Houston,Miami,Southwest,23,1655,85,1,2.0,Medium,169.55
1632,Houston,Chicago,American,14,1095,69,1,2.0,Low,150.0
1633,Chicago,San Francisco,Delta,10,1114,57,0,2.0,High,150.0
1634,Chicago,New York,Delta,22,4646,18,1,4.8,High,518.3
1635,Los Angeles,Boston,JetBlue,3,4262,74,1,4.3,Medium,247.5
1636,Miami,New York,Southwest,23,3211,63,1,3.4,Medium,218.48
1637,Los Angeles,Houston,Southwest,15,3426,89,1,3.6,High,312.07
1638,Atlanta,Denver,JetBlue,1,2059,41,0,2.9,High,177.76
1639,Atlanta,Houston,JetBlue,4,1988,67,0,2.8,Low,150.0
1640,Atlanta,New York,JetBlue,21,4408,46,1,5.0,Low,217.64
1641,New York,Atlanta,United,17,4170,78,1,4.4,Low,223.91
1642,Seattle,San Francisco,Delta,3,2244,69,1,2.5,High,221.44
1643,Denver,New York,United,9,3975,66,0,4.2,Medium,195.09
1644,Chicago,Seattle,American,0,2731,27,1,2.8,Medium,296.35
1645,Denver,Boston,JetBlue,12,3069,89,1,3.3,Medium,223.01
1646,Boston,Houston,Delta,19,1452,13,0,2.1,Medium,242.84
1647,Chicago,New York,Delta,7,3998,85,1,4.8,Low,213.26
1648,Chicago,Seattle,American,14,1245,6,0,2.0,High,312.27
1649,Chicago,Seattle,Southwest,11,4447,31,1,4.8,Low,228.24
1650,Denver,Seattle,Delta,2,2527,5,0,2.5,High,455.9
1651,Chicago,New York,Southwest,10,2063,25,1,2.5,Medium,245.7
1652,San Francisco,New York,Delta,1,3568,19,1,4.4,Low,254.19
1653,New York,Chicago,United,19,3078,39,0,3.8,High,246.38
1654,Boston,Denver,JetBlue,20,2451,28,1,2.8,Medium,257.67
1655,Seattle,Chicago,Southwest,6,1507,18,0,2.0,Low,150.0
1656,Houston,Los Angeles,United,18,1195,78,0,2.0,High,150.0
1657,San Francisco,Atlanta,Delta,16,4098,71,1,4.6,Medium,273.71
1658,Denver,Seattle,JetBlue,7,3666,28,1,4.6,High,457.34
1659,Miami,Los Angeles,United,8,4855,76,0,5.8,Medium,240.67
1660,San Francisco,Seattle,JetBlue,6,1510,46,1,2.0,Medium,150.0
1661,Houston,Boston,Delta,0,2838,36,0,3.4,High,222.89
1662,Atlanta,Denver,Delta,2,2220,17,1,2.9,Medium,247.17
1663,Houston,Los Angeles,United,17,3344,80,1,4.1,High,280.21
1664,Miami,Seattle,Delta,14,4018,55,1,4.8,Low,211.8
1665,San Francisco,Miami,American,21,1021,10,1,2.0,High,361.66
1666,Houston,Seattle,JetBlue,21,2856,71,0,3.3,Low,150.0
1667,Seattle,Chicago,Delta,2,2388,33,0,2.9,High,200.23
1668,Denver,Chicago,Delta,16,1967,34,0,2.5,Low,150.0
1669,San Francisco,Boston,American,12,4298,49,0,5.1,High,292.06
1670,San Francisco,Denver,JetBlue,6,4054,84,0,4.3,Low,165.29
1671,Miami,Seattle,Southwest,15,3382,21,0,4.0,High,332.27
1672,Boston,Chicago,American,10,3316,52,0,3.7,Low,162.36
1673,Atlanta,New York,American,19,3927,59,0,4.2,High,279.7
1674,Atlanta,Denver,JetBlue,19,4663,11,0,5.3,Low,419.68
1675,Boston,Seattle,American,16,4840,33,1,5.3,High,384.21
1676,Chicago,Houston,JetBlue,1,3571,87,1,3.9,Medium,222.06
1677,Houston,Denver,American,21,3725,55,0,4.1,High,251.61
1678,Denver,Chicago,JetBlue,11,3184,89,0,3.5,High,227.96
1679,Chicago,Boston,JetBlue,12,4459,19,0,4.7,Low,275.26
1680,Miami,Boston,Southwest,4,3439,69,1,3.5,Low,188.57
1681,New York,Miami,Delta,22,1957,27,1,2.4,High,321.23
1682,San Francisco,Chicago,JetBlue,13,2434,10,0,3.1,Medium,346.76
1683,Seattle,Chicago,United,11,2225,81,1,2.4,Medium,180.4
1684,Atlanta,New York,Southwest,12,2165,35,0,3.0,Medium,150.0
1685,Los Angeles,Denver,Southwest,11,3731,82,0,4.5,Medium,183.24
1686,Atlanta,Boston,Delta,0,4214,90,1,5.0,High,352.69
1687,Los Angeles,Denver,American,9,4338,83,0,5.0,Low,163.98
1688,Miami,New York,American,11,3928,25,0,4.2,High,373.72
1689,Los Angeles,Chicago,JetBlue,11,3346,48,1,3.6,Medium,233.65
1690,Chicago,Denver,Southwest,9,3754,73,0,3.8,Low,177.05
1691,Miami,Seattle,JetBlue,14,1573,85,0,2.0,Low,150.0
1692,San Francisco,Denver,United,17,3925,83,0,4.4,High,250.5
1693,Atlanta,Houston,American,2,2546,66,0,3.0,High,192.81
1694,Chicago,Denver,JetBlue,6,3128,78,1,3.6,Medium,218.46
1695,Boston,Los Angeles,JetBlue,23,4020,21,1,4.5,Medium,372.37
1696,Los Angeles,San Francisco,Southwest,14,2014,54,1,2.9,High,228.36
1697,Houston,Chicago,United,23,1431,20,0,2.0,High,226.49
1698,San Francisco,Seattle,United,13,2342,41,1,2.8,High,231.0
1699,Seattle,Los Angeles,JetBlue,14,3115,56,1,3.2,Medium,195.79
1700,New York,Houston,United,9,3385,49,0,4.3,Low,150.0
1701,Boston,Seattle,United,5,1788,4,0,2.7,Medium,283.22
1702,New York,Seattle,Southwest,23,4370,78,1,5.3,High,353.95
1703,Boston,Chicago,Southwest,13,4188,32,1,4.5,Medium,269.29
1704,Atlanta,Los Angeles,United,23,2479,10,1,2.5,Low,310.2
1705,Seattle,Boston,JetBlue,13,2860,35,1,3.3,High,269.84
1706,Houston,San Francisco,American,4,1401,16,1,2.0,Medium,191.91
1707,Boston,New York,JetBlue,18,1600,69,1,2.3,Low,150.0
1708,Los Angeles,Miami,JetBlue,19,3914,15,1,4.3,Low,280.5
1709,Seattle,Houston,American,2,2743,88,0,3.3,Low,150.0
1710,Houston,New York,Southwest,4,4393,71,0,4.7,Medium,212.17
1711,New York,Los Angeles,JetBlue,6,2687,53,1,3.2,Medium,200.59
1712,Seattle,Houston,United,9,1335,9,0,2.0,Low,183.82
1713,Los Angeles,Miami,United,15,1377,43,1,2.3,Medium,160.53
1714,Seattle,Los Angeles,Southwest,16,1254,82,0,2.1,Low,150.0
1715,Chicago,New York,Southwest,10,2740,12,0,3.2,High,444.09
1716,Chicago,New York,Southwest,2,4639,47,0,5.0,High,288.11
1717,New York,Boston,Delta,18,1532,43,0,2.0,Medium,150.0
1718,Miami,San Francisco,Delta,12,2950,35,1,3.9,High,258.56
1719,San Francisco,Boston,United,2,1879,19,1,2.0,Medium,217.46
1720,Chicago,Denver,JetBlue,0,2827,29,0,3.8,High,321.23
1721,San Francisco,Boston,Delta,13,1319,36,1,2.0,High,189.23
1722,San Francisco,Chicago,JetBlue,20,2512,2,0,3.2,Low,269.13
1723,Denver,Boston,American,8,3772,13,0,4.0,High,561.43
1724,New York,Seattle,United,13,3155,49,1,3.2,Medium,222.92
1725,Los Angeles,Atlanta,Delta,5,2649,29,0,2.9,High,284.33
1726,New York,Boston,United,17,3409,49,0,3.9,High,250.34
1727,Miami,Los Angeles,American,14,3289,14,0,3.3,Low,221.4
1728,Houston,San Francisco,American,22,3125,16,1,3.5,Low,229.57
1729,Chicago,Denver,United,18,4190,23,0,5.0,Low,232.11
1730,Atlanta,Houston,Delta,4,2617,68,0,3.1,Low,150.0
1731,Denver,Chicago,United,6,4571,40,1,5.2,Medium,261.16
1732,Atlanta,San Francisco,JetBlue,5,2080,76,1,2.4,Low,150.0
1733,Boston,Los Angeles,JetBlue,12,3393,63,1,3.4,Low,166.04
1734,Los Angeles,New York,JetBlue,9,3043,13,1,3.6,Low,371.96
1735,Miami,New York,JetBlue,17,3606,68,0,3.7,High,252.93
1736,Houston,New York,JetBlue,15,2734,45,1,3.2,High,267.4
1737,Miami,Seattle,American,1,2802,90,0,3.3,Low,150.0
1738,Los Angeles,Miami,Delta,9,3822,74,1,4.6,Low,212.64
1739,New York,Los Angeles,Delta,18,4813,37,0,4.8,High,320.39
1740,Houston,Los Angeles,Southwest,9,4882,71,1,5.7,Medium,306.34
1741,Boston,Seattle,United,15,3005,35,0,3.7,Low,150.0
1742,Denver,Chicago,American,17,3997,78,1,4.6,Medium,256.79
1743,San Francisco,Boston,American,23,4986,13,1,5.1,Medium,600.0
1744,Los Angeles,Chicago,United,14,2707,7,0,3.7,Low,263.9
1745,Los Angeles,Seattle,United,7,4374,22,0,5.3,High,417.19
1746,San Francisco,Atlanta,JetBlue,0,1667,41,1,2.0,Low,150.0
1747,Denver,Los Angeles,American,0,1591,50,1,2.3,Low,150.0
1748,Atlanta,Seattle,American,4,3071,24,1,3.5,Medium,305.71
1749,New York,Denver,United,8,1520,45,0,2.2,Low,150.0
1750,Atlanta,Denver,United,9,2985,87,1,3.3,Medium,207.58
1751,Denver,San Francisco,Delta,20,3912,69,0,4.1,Medium,221.99
1752,Houston,New York,JetBlue,20,2874,71,1,3.8,Low,176.22
1753,Chicago,Boston,Southwest,15,1529,77,1,2.0,Low,150.0
1754,Miami,Chicago,JetBlue,3,4965,52,0,5.3,Medium,227.92
1755,Boston,Denver,American,20,3885,62,1,4.3,Low,208.31
1756,New York,Boston,Delta,21,3102,76,1,3.1,Low,162.71
1757,Denver,Chicago,United,9,4535,17,0,4.8,Medium,310.77
1758,Seattle,New York,Southwest,13,3167,34,0,4.1,Low,150.0
1759,Houston,Los Angeles,American,5,1483,2,0,2.0,Medium,272.82
1760,Denver,Seattle,Southwest,15,3844,88,1,4.4,Low,203.68
1761,Boston,Houston,JetBlue,22,1870,66,0,2.3,Medium,150.0
1762,Chicago,Houston,Delta,20,2865,20,1,3.7,High,365.09
1763,Los Angeles,Boston,JetBlue,7,2938,85,1,3.1,High,263.1
1764,Atlanta,Los Angeles,United,0,1133,17,1,2.0,Low,150.0
1765,Seattle,Atlanta,Delta,3,4057,19,1,4.3,Medium,370.02
1766,Los Angeles,Miami,JetBlue,8,1642,49,0,2.6,Low,150.0
1767,Atlanta,Miami,Southwest,15,4866,73,0,4.9,Medium,226.32
1768,Atlanta,Miami,Delta,2,3289,35,1,3.4,Medium,213.61
1769,Atlanta,Houston,Delta,19,2512,7,1,3.4,Medium,391.23
1770,Atlanta,Los Angeles,United,23,4775,82,0,5.0,Low,203.3
1771,Atlanta,New York,United,11,4898,48,1,5.4,Low,235.43
1772,New York,Boston,Southwest,18,1486,32,0,2.0,Medium,150.0
1773,Boston,Denver,Southwest,15,3464,87,0,3.9,High,243.28
1774,San Francisco,Atlanta,Delta,18,4491,78,1,5.5,Low,236.8
1775,New York,San Francisco,American,13,2673,54,0,3.6,Low,150.0
1776,Boston,Chicago,JetBlue,8,1451,59,0,2.0,Low,150.0
1777,Seattle,New York,Delta,20,1495,24,0,2.0,High,209.82
1778,Miami,Seattle,Southwest,21,2513,57,1,3.0,High,256.09
1779,New York,Miami,Delta,15,3341,46,1,4.2,High,297.82
1780,Seattle,Boston,United,22,2186,60,1,2.8,High,240.77
1781,Los Angeles,Boston,JetBlue,3,1164,65,0,2.1,Low,150.0
1782,Seattle,Miami,Delta,11,3141,37,0,4.0,Low,150.63
1783,Houston,Denver,United,16,1627,36,0,2.6,Low,150.0
1784,Los Angeles,San Francisco,JetBlue,23,1482,55,1,2.0,Low,150.0
1785,Denver,Houston,JetBlue,18,2521,67,0,3.1,Medium,166.02
1786,Seattle,Los Angeles,American,0,2248,30,0,3.1,High,193.15
1787,Chicago,New York,United,8,2533,40,0,3.3,High,186.94
1788,New York,Houston,JetBlue,5,2242,82,0,2.6,Medium,150.0
1789,Seattle,Chicago,American,18,2204,12,1,2.9,High,510.62
1790,Atlanta,Miami,American,1,2990,40,1,3.5,Medium,194.33
1791,Seattle,Los Angeles,Delta,4,1114,53,1,2.0,Medium,150.0
1792,Chicago,San Francisco,Southwest,10,4240,41,0,5.1,Low,171.67
1793,San Francisco,Los Angeles,Southwest,14,1585,12,1,2.2,Low,252.48
1794,San Francisco,Miami,JetBlue,22,1582,82,0,2.3,Low,150.0
1795,Chicago,Boston,JetBlue,4,4210,11,1,5.0,High,600.0
1796,Chicago,San Francisco,JetBlue,11,3415,10,0,4.2,Medium,398.4
1797,Los Angeles,San Francisco,Delta,5,2727,31,1,3.0,Medium,215.49
1798,San Francisco,Miami,American,1,1199,12,1,2.0,Medium,276.39
1799,New York,Los Angeles,Southwest,8,4837,22,0,5.3,High,425.49
1800,Miami,Atlanta,United,11,4662,74,0,4.9,Low,204.2
1801,Houston,Boston,Southwest,13,2249,8,0,3.2,Medium,334.2
1802,New York,Chicago,American,20,4641,11,1,4.9,Low,489.29
1803,Houston,Seattle,American,11,2161,37,1,3.1,Low,150.0
1804,New York,Boston,United,1,1883,71,1,2.9,Medium,182.69
1805,Seattle,New York,Delta,9,1749,64,1,2.0,Medium,174.67
1806,Miami,Chicago,Southwest,9,4355,2,1,4.9,Medium,568.85
1807,Atlanta,San Francisco,JetBlue,16,4029,55,1,4.8,Low,197.05
1808,Boston,New York,Delta,20,3002,87,1,3.3,Medium,196.56
1809,Atlanta,Miami,JetBlue,2,1008,66,0,2.0,Medium,150.0
1810,San Francisco,Miami,Southwest,16,1501,18,0,2.1,Medium,174.84
1811,Miami,San Francisco,United,6,3242,62,0,4.1,Low,150.0
1812,New York,Miami,Delta,20,2428,64,0,2.6,Medium,158.94
1813,Houston,Seattle,Southwest,5,1276,66,0,2.2,High,150.0
1814,Miami,Seattle,JetBlue,3,4565,88,1,5.0,Medium,284.48
1815,Seattle,Denver,Southwest,19,1183,87,1,2.0,Low,150.0
1816,New York,Seattle,American,5,2710,69,1,2.8,High,254.41
1817,Seattle,Chicago,American,17,2970,90,1,3.5,Low,181.47
1818,Miami,Los Angeles,Southwest,10,3347,16,1,3.7,High,397.96
1819,Los Angeles,Houston,JetBlue,10,2268,52,0,3.0,High,183.32
1820,Seattle,Miami,American,21,3317,2,1,3.7,Medium,463.59
1821,Boston,Atlanta,Southwest,9,2852,79,0,3.2,Medium,161.08
1822,Boston,San Francisco,Southwest,8,4687,25,0,4.8,Low,273.48
1823,San Francisco,Denver,JetBlue,21,2383,1,1,2.5,Medium,410.51
1824,Boston,Houston,American,22,4200,55,1,4.7,High,332.22
1825,Seattle,Atlanta,JetBlue,22,2545,90,1,3.5,High,238.6
1826,Chicago,New York,JetBlue,11,2946,69,0,3.0,Medium,187.67
1827,San Francisco,Boston,JetBlue,3,4417,45,1,4.7,Low,228.72
1828,San Francisco,Atlanta,American,17,3949,32,1,4.8,Low,207.26
1829,Seattle,Boston,American,18,4414,85,1,4.8,Low,221.19
1830,Atlanta,New York,Delta,11,3480,68,1,4.3,Low,173.0
1831,Miami,San Francisco,United,4,1543,88,1,2.0,High,201.86
1832,Los Angeles,Denver,Southwest,0,4120,78,0,4.6,Low,162.78
1833,Boston,Houston,United,4,1567,6,0,2.0,Low,204.01
1834,Los Angeles,San Francisco,JetBlue,16,3067,78,0,4.0,High,215.54
1835,Boston,Miami,Delta,9,3606,58,0,3.7,Low,161.61
1836,Denver,Los Angeles,Delta,11,2887,22,1,3.1,Low,250.9
1837,Chicago,Boston,Southwest,15,4119,87,1,5.0,High,330.32
1838,Atlanta,New York,Southwest,13,2842,68,1,3.3,Medium,203.22
1839,Miami,Atlanta,United,10,3732,29,0,4.7,Low,245.85
1840,Seattle,Denver,United,5,2839,23,1,3.4,Low,237.87
1841,Los Angeles,Atlanta,American,3,1610,10,1,2.0,High,417.11
1842,Los Angeles,Denver,United,6,4548,47,0,5.4,Low,199.07
1843,Seattle,Denver,United,4,3981,18,0,4.3,High,381.1
1844,Miami,Chicago,JetBlue,16,2332,66,1,2.9,High,219.12
1845,Miami,Los Angeles,Delta,7,1365,46,1,2.0,Medium,150.0
1846,San Francisco,Seattle,United,6,4276,7,1,4.4,Medium,571.92
1847,Denver,Chicago,American,17,3559,55,1,3.9,High,323.44
1848,Boston,Chicago,United,19,3721,64,0,4.1,Medium,195.11
1849,Chicago,Houston,JetBlue,22,3554,49,0,3.6,Low,152.52
1850,San Francisco,Houston,Southwest,16,2677,22,1,2.8,Medium,267.52
1851,Seattle,Chicago,JetBlue,17,2586,48,1,3.4,Low,150.0
1852,San Francisco,New York,American,22,1953,15,0,2.0,Low,157.3
1853,New York,Boston,Southwest,17,4687,44,0,5.2,High,288.52
1854,Seattle,Los Angeles,Delta,22,2619,87,1,3.1,Low,168.67
1855,Denver,Boston,American,3,2388,32,0,2.5,High,189.7
1856,Boston,Houston,American,13,3215,70,0,4.2,High,234.65
1857,Miami,Chicago,United,14,1187,16,0,2.0,Low,150.0
1858,New York,Denver,American,2,4924,38,0,5.6,Medium,244.54
1859,Los Angeles,Miami,Delta,3,3746,39,0,4.7,Low,171.65
1860,Boston,Seattle,Delta,4,4645,62,0,4.6,Low,197.95
1861,Seattle,Los Angeles,Delta,0,2814,38,0,3.0,Low,150.0
1862,Atlanta,Los Angeles,American,15,4014,34,0,4.1,Medium,192.04
1863,Chicago,Boston,JetBlue,11,2136,28,1,3.1,Low,179.59
1864,New York,Atlanta,American,9,3645,1,0,4.0,Medium,439.83
1865,Chicago,Boston,United,22,1362,81,1,2.0,Medium,152.91
1866,Denver,Atlanta,Delta,11,4546,73,0,5.4,High,300.0
1867,San Francisco,Seattle,United,4,1678,51,1,2.0,Medium,150.0
1868,New York,Miami,Delta,14,3896,28,1,4.5,Medium,349.71
1869,Chicago,Atlanta,United,19,1101,40,1,2.0,High,179.85
1870,Los Angeles,San Francisco,Southwest,16,3342,83,0,4.2,Medium,170.57
1871,Houston,New York,Southwest,10,3580,66,1,3.9,Low,173.96
1872,Seattle,Denver,Delta,5,4261,5,1,4.3,Low,451.44
1873,Seattle,Denver,United,22,4160,60,0,4.7,Medium,217.37
1874,Boston,Atlanta,American,9,3897,80,0,4.9,Low,165.79
1875,Denver,Boston,JetBlue,0,2265,63,1,2.9,Medium,191.62
1876,New York,Los Angeles,American,23,3298,8,1,4.1,Low,388.26
1877,Denver,Boston,American,3,3642,46,1,3.8,High,305.96
1878,Chicago,San Francisco,JetBlue,7,1507,1,1,2.0,Low,238.43
1879,San Francisco,Chicago,JetBlue,4,3637,79,0,4.0,Medium,178.51
1880,Seattle,Denver,United,22,3291,59,0,4.3,Low,156.94
1881,Seattle,Denver,JetBlue,4,1348,43,1,2.0,High,201.77
1882,San Francisco,Denver,Southwest,22,1788,39,0,2.4,Medium,150.0
1883,Los Angeles,Miami,JetBlue,7,4912,46,1,5.5,High,375.93
1884,Denver,Los Angeles,American,9,3534,14,0,4.1,High,347.53
1885,Chicago,Denver,Delta,4,3219,1,0,4.1,High,490.55
1886,Atlanta,Los Angeles,Southwest,6,3362,45,0,3.6,Low,150.0
1887,Seattle,Miami,JetBlue,4,4103,24,1,4.2,Low,282.8
1888,Boston,Atlanta,JetBlue,2,1216,52,0,2.0,Low,150.0
1889,Seattle,Chicago,Delta,13,4921,46,1,5.2,Low,221.71
1890,Miami,Boston,United,22,3335,2,1,4.0,Medium,463.34
1891,Houston,Miami,American,3,3137,13,1,3.8,Low,351.78
1892,Los Angeles,Boston,Delta,2,1775,56,0,2.0,Low,150.0
1893,New York,San Francisco,United,0,4074,63,1,4.7,Medium,249.55
1894,Chicago,Denver,American,15,2949,26,0,3.6,Low,199.19
1895,San Francisco,Denver,JetBlue,13,3058,11,1,3.1,Low,355.2
1896,Atlanta,San Francisco,United,1,4673,68,0,5.5,Medium,225.56
1897,Boston,New York,Delta,6,1076,66,1,2.0,Medium,150.0
1898,Atlanta,Chicago,Southwest,3,1492,20,0,2.2,Medium,161.6
1899,Los Angeles,Miami,Delta,1,3696,53,0,4.5,High,267.33
1900,Miami,Boston,Delta,21,4834,16,0,5.2,Medium,322.69
1901,Miami,Chicago,Southwest,16,3178,63,0,3.7,Low,150.0
1902,San Francisco,Denver,United,18,1736,1,0,2.0,High,351.53
1903,Houston,Denver,United,1,4941,20,1,5.6,High,542.67
1904,Denver,Boston,Delta,15,1077,85,0,2.0,Low,150.0
1905,Miami,New York,Delta,3,2126,33,0,2.9,Medium,150.0
1906,San Francisco,Boston,United,8,4222,29,1,4.5,Medium,370.36
1907,Houston,Seattle,Southwest,1,1842,61,1,2.8,Medium,158.54
1908,Los Angeles,Houston,American,2,2004,51,0,2.3,Medium,150.0
1909,Chicago,New York,Southwest,9,4398,48,1,4.7,Low,196.16
1910,Los Angeles,San Francisco,JetBlue,21,3890,39,0,4.1,Medium,190.97
1911,San Francisco,Miami,Delta,0,4436,47,1,4.6,High,331.62
1912,Chicago,Seattle,United,3,4635,55,1,4.8,High,350.23
1913,San Francisco,New York,Southwest,3,3373,24,0,3.5,Medium,275.49
1914,Los Angeles,Seattle,JetBlue,19,2819,69,0,3.4,High,234.15
1915,Seattle,Miami,JetBlue,6,1346,35,0,2.0,High,150.0
1916,Seattle,Miami,Delta,18,4305,14,0,4.4,High,405.93
1917,Los Angeles,Miami,American,6,3185,57,0,3.6,Low,158.08
1918,Atlanta,San Francisco,American,5,3485,85,1,3.6,Medium,247.15
1919,Atlanta,Los Angeles,JetBlue,21,2312,57,0,2.4,Medium,150.0
1920,Miami,Houston,Southwest,11,2645,21,1,3.4,High,352.48
1921,Miami,Chicago,JetBlue,0,3412,18,0,4.1,High,349.28
1922,Chicago,Miami,Delta,2,1184,46,0,2.0,Low,150.0
1923,Chicago,San Francisco,Delta,4,3013,56,0,3.7,Low,153.29
1924,Seattle,Houston,American,23,4530,1,1,5.0,Low,453.32
1925,Atlanta,Miami,JetBlue,8,4825,46,1,4.9,High,376.05
1926,Houston,Boston,United,18,1095,26,1,2.0,Low,150.0
1927,Los Angeles,Denver,United,11,2392,15,0,3.3,Low,188.91
1928,Houston,Los Angeles,Southwest,11,2790,25,1,3.3,Low,237.9
1929,Chicago,Houston,Southwest,5,1739,37,1,2.3,High,203.15
1930,Houston,San Francisco,American,16,2699,6,0,3.6,Low,263.22
1931,San Francisco,Houston,Delta,23,1098,18,1,2.0,High,260.84
1932,New York,Boston,United,19,4521,51,0,5.0,Low,178.71
